marker,cyclone_id,forecast_time,horizon_h,estimator,realized_positive_regions,predicted_positive_regions,nonzero_union_regions,ndcg_at_10,ndcg_at_5,recall_at_10,recall_at_5,recall_at_10_overlap,recall_at_10_target,recall_at_5_overlap,recall_at_5_target,spearman
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-26 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-26 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-26 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-26 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-26 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-27 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-28 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-29 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-11-30 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-01 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 00:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 00:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 06:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 12:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,KOTO,2025-12-02 12:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 00:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 06:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 12:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 18:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-23 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 00:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 12:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 18:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-24 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 00:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 00:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 12:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 12:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 18:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-25 18:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 00:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 00:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 06:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 06:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 12:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 12:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 18:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-26 18:00:00,24,Ensemble probability-weighted,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 00:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 00:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 06:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 06:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 12:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 12:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 18:00:00,24,Deterministic mean-track,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 18:00:00,24,P90 envelope,1,3,3,1.0,1.0,1.0,1.0,1,1,1,1,0.8660254037844387
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-27 18:00:00,24,Ensemble probability-weighted,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 00:00:00,24,Deterministic mean-track,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 00:00:00,24,P90 envelope,1,2,2,1.0,1.0,1.0,1.0,1,1,1,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 00:00:00,24,Ensemble probability-weighted,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 06:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 06:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 12:00:00,24,Deterministic mean-track,1,0,1,0.0,0.0,0.0,0.0,0,1,0,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 12:00:00,24,P90 envelope,1,3,3,1.0,1.0,1.0,1.0,1,1,1,1,0.8660254037844387
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 12:00:00,24,Ensemble probability-weighted,1,2,2,1.0,1.0,1.0,1.0,1,1,1,1,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 18:00:00,24,P90 envelope,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-28 18:00:00,24,Ensemble probability-weighted,0,3,3,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 00:00:00,24,Deterministic mean-track,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 00:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 00:00:00,24,Ensemble probability-weighted,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 06:00:00,24,P90 envelope,0,2,2,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 06:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-29 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 12:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 12:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 18:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 18:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-30 18:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-31 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-31 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MELISSA,2025-10-31 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 00:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 00:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 00:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 06:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 06:00:00,24,P90 envelope,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 06:00:00,24,Ensemble probability-weighted,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 12:00:00,24,Deterministic mean-track,0,0,0,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 12:00:00,24,P90 envelope,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 12:00:00,24,Ensemble probability-weighted,0,1,1,,,,,0,0,0,0,
REAL_HUMANITARIAN_GEOSPATIAL_DATA,MONTHA,2025-10-27 18:00:00,24,Deterministic mean-track,0,1,1,,,,,0,0,0,0,
