marker,cyclone_id,forecast_time,horizon_h,member_count,estimator,predicted_vw_exposure,realized_vw_exposure,absolute_error
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,48,42,P90 envelope,407319.7190202906,0.0,407319.7190202906
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 06:00:00,48,42,Ensemble probability-weighted,2915.0805022586833,0.0,2915.0805022586833
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,48,33,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,48,33,P90 envelope,366695.38845450187,0.0,366695.38845450187
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 12:00:00,48,33,Ensemble probability-weighted,1366.260712333647,0.0,1366.260712333647
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,48,16,Deterministic mean-track,1969.8310613518656,0.0,1969.8310613518656
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,48,16,P90 envelope,224529.1826875613,0.0,224529.1826875613
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,FUNG-WONG,2025-11-11 18:00:00,48,16,Ensemble probability-weighted,519.4369340198623,0.0,519.4369340198623
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,48,46,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,48,46,P90 envelope,498208.8683490433,0.0,498208.8683490433
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 00:00:00,48,46,Ensemble probability-weighted,13384.701110728314,0.0,13384.701110728314
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,48,48,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,48,48,P90 envelope,454820.62088679086,0.0,454820.62088679086
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 06:00:00,48,48,Ensemble probability-weighted,7266.362509693827,0.0,7266.362509693827
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,48,49,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,48,49,P90 envelope,442759.903805492,0.0,442759.903805492
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 12:00:00,48,49,Ensemble probability-weighted,14589.515761087514,0.0,14589.515761087514
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,48,49,Deterministic mean-track,48630.68102367171,48630.68102367171,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,48,49,P90 envelope,611431.178151672,48630.68102367171,562800.4971280003
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-10 18:00:00,48,49,Ensemble probability-weighted,15505.895186571357,48630.68102367171,33124.78583710035
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,48,49,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,48,49,P90 envelope,693019.5675983541,0.0,693019.5675983541
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 00:00:00,48,49,Ensemble probability-weighted,15974.51954691319,0.0,15974.51954691319
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,48,51,P90 envelope,753059.6800499177,0.0,753059.6800499177
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 06:00:00,48,51,Ensemble probability-weighted,34244.0309810516,0.0,34244.0309810516
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,48,51,P90 envelope,836635.6658786702,0.0,836635.6658786702
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 12:00:00,48,51,Ensemble probability-weighted,24297.707537089205,0.0,24297.707537089205
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,48,51,Deterministic mean-track,110787.14697800452,126247.91080800246,15460.763829997944
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,48,51,P90 envelope,1099459.4104124699,126247.91080800246,973211.4996044674
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-11 18:00:00,48,51,Ensemble probability-weighted,16753.794664434557,126247.91080800246,109494.1161435679
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,48,51,P90 envelope,860272.0268001896,0.0,860272.0268001896
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 00:00:00,48,51,Ensemble probability-weighted,10980.291138693327,0.0,10980.291138693327
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,48,51,Deterministic mean-track,0.0,73420.16939360069,73420.16939360069
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,48,51,P90 envelope,728633.5584822785,73420.16939360069,655213.3890886778
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 06:00:00,48,51,Ensemble probability-weighted,25830.85643867639,73420.16939360069,47589.3129549243
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,48,51,P90 envelope,540896.9508403268,0.0,540896.9508403268
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 12:00:00,48,51,Ensemble probability-weighted,16565.53944899808,0.0,16565.53944899808
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,48,51,P90 envelope,420612.2987822231,0.0,420612.2987822231
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-12 18:00:00,48,51,Ensemble probability-weighted,10043.972669155508,0.0,10043.972669155508
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,48,51,P90 envelope,569367.2076815461,0.0,569367.2076815461
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 00:00:00,48,51,Ensemble probability-weighted,9192.536839218239,0.0,9192.536839218239
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,48,51,P90 envelope,524621.9768479856,0.0,524621.9768479856
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 06:00:00,48,51,Ensemble probability-weighted,11239.532893166199,0.0,11239.532893166199
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,48,50,P90 envelope,651027.4187787991,0.0,651027.4187787991
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 12:00:00,48,50,Ensemble probability-weighted,5773.556174356474,0.0,5773.556174356474
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,48,51,Deterministic mean-track,4371.3288216140645,0.0,4371.3288216140645
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,48,51,P90 envelope,447074.80380235356,0.0,447074.80380235356
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,GEZANI,2026-02-13 18:00:00,48,51,Ensemble probability-weighted,2553.8040212600786,0.0,2553.8040212600786
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,48,51,Deterministic mean-track,37623.90217214902,33494.425101181165,4129.477070967856
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,48,51,P90 envelope,621719.0318611382,33494.425101181165,588224.606759957
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 12:00:00,48,51,Ensemble probability-weighted,6711.593254016502,33494.425101181165,26782.831847164663
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,48,51,Deterministic mean-track,33494.425101181165,0.0,33494.425101181165
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,48,51,P90 envelope,578806.4009788064,0.0,578806.4009788064
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-01 18:00:00,48,51,Ensemble probability-weighted,9703.774603009084,0.0,9703.774603009084
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,48,51,Deterministic mean-track,0.0,44354.1161338014,44354.1161338014
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,48,51,P90 envelope,905915.964917347,44354.1161338014,861561.8487835455
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 00:00:00,48,51,Ensemble probability-weighted,7874.299062930264,44354.1161338014,36479.81707087113
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 12:00:00,48,51,P90 envelope,1116966.6018015645,0.0,1116966.6018015645
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 12:00:00,48,51,Ensemble probability-weighted,12442.124768982503,0.0,12442.124768982503
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 18:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 18:00:00,48,50,P90 envelope,1073117.1906727578,0.0,1073117.1906727578
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-02 18:00:00,48,50,Ensemble probability-weighted,9176.34210098577,0.0,9176.34210098577
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 00:00:00,48,51,Deterministic mean-track,58209.73503866495,0.0,58209.73503866495
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 00:00:00,48,51,P90 envelope,1255470.0407685,0.0,1255470.0407685
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 00:00:00,48,51,Ensemble probability-weighted,21795.348564882846,0.0,21795.348564882846
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 06:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 06:00:00,48,50,P90 envelope,1148484.3644053007,0.0,1148484.3644053007
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 06:00:00,48,50,Ensemble probability-weighted,25020.574861925495,0.0,25020.574861925495
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 12:00:00,48,51,P90 envelope,1550280.2301758656,0.0,1550280.2301758656
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 12:00:00,48,51,Ensemble probability-weighted,15231.716815387117,0.0,15231.716815387117
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 18:00:00,48,51,Deterministic mean-track,218425.28914792478,0.0,218425.28914792478
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 18:00:00,48,51,P90 envelope,3217812.697042594,0.0,3217812.697042594
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-03 18:00:00,48,51,Ensemble probability-weighted,83848.08706119169,0.0,83848.08706119169
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 00:00:00,48,51,P90 envelope,5915924.792664132,0.0,5915924.792664132
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 00:00:00,48,51,Ensemble probability-weighted,69100.44279605048,0.0,69100.44279605048
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 06:00:00,48,51,P90 envelope,6042174.446984598,0.0,6042174.446984598
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 06:00:00,48,51,Ensemble probability-weighted,78429.35948802196,0.0,78429.35948802196
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 12:00:00,48,51,Deterministic mean-track,118484.61750452589,0.0,118484.61750452589
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 12:00:00,48,51,P90 envelope,3047408.92354861,0.0,3047408.92354861
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 12:00:00,48,51,Ensemble probability-weighted,106130.64527857254,0.0,106130.64527857254
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 18:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 18:00:00,48,50,P90 envelope,1543134.2092055508,0.0,1543134.2092055508
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-04 18:00:00,48,50,Ensemble probability-weighted,13056.753201476798,0.0,13056.753201476798
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 00:00:00,48,51,Deterministic mean-track,46058.56831786044,0.0,46058.56831786044
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 00:00:00,48,51,P90 envelope,627356.5343768628,0.0,627356.5343768628
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 00:00:00,48,51,Ensemble probability-weighted,6598.95861290935,0.0,6598.95861290935
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 06:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 06:00:00,48,50,P90 envelope,693569.7082214846,0.0,693569.7082214846
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 06:00:00,48,50,Ensemble probability-weighted,18421.061155440853,0.0,18421.061155440853
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 12:00:00,48,51,P90 envelope,645385.2410196295,0.0,645385.2410196295
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 12:00:00,48,51,Ensemble probability-weighted,25411.998509072666,0.0,25411.998509072666
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 18:00:00,48,51,Deterministic mean-track,77063.27929694354,0.0,77063.27929694354
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 18:00:00,48,51,P90 envelope,586870.7149791113,0.0,586870.7149791113
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KALMAEGI,2025-11-05 18:00:00,48,51,Ensemble probability-weighted,16775.094228344413,0.0,16775.094228344413
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 12:00:00,48,51,P90 envelope,3165528.4452078133,0.0,3165528.4452078133
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 12:00:00,48,51,Ensemble probability-weighted,59439.57838273785,0.0,59439.57838273785
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 18:00:00,48,50,Deterministic mean-track,214244.06244934766,0.0,214244.06244934766
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 18:00:00,48,50,P90 envelope,2877652.3858827995,0.0,2877652.3858827995
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-25 18:00:00,48,50,Ensemble probability-weighted,50930.754986952015,0.0,50930.754986952015
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 00:00:00,48,51,P90 envelope,3055238.741540218,0.0,3055238.741540218
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 00:00:00,48,51,Ensemble probability-weighted,122870.70059867825,0.0,122870.70059867825
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 06:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 06:00:00,48,51,P90 envelope,3825128.4630271234,0.0,3825128.4630271234
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 06:00:00,48,51,Ensemble probability-weighted,79986.49421887963,0.0,79986.49421887963
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 12:00:00,48,51,Deterministic mean-track,0.0,523232.80039909517,523232.80039909517
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 12:00:00,48,51,P90 envelope,4867196.596663658,523232.80039909517,4343963.796264563
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 12:00:00,48,51,Ensemble probability-weighted,77470.95980192168,523232.80039909517,445761.8405971735
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 18:00:00,48,51,Deterministic mean-track,523232.80039909517,0.0,523232.80039909517
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 18:00:00,48,51,P90 envelope,4867196.596663658,0.0,4867196.596663658
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-26 18:00:00,48,51,Ensemble probability-weighted,105888.69067811003,0.0,105888.69067811003
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 00:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 00:00:00,48,51,P90 envelope,4345022.03526279,0.0,4345022.03526279
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 00:00:00,48,51,Ensemble probability-weighted,69049.38068385026,0.0,69049.38068385026
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 06:00:00,48,50,Deterministic mean-track,408893.66645561886,0.0,408893.66645561886
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 06:00:00,48,50,P90 envelope,5449547.166239486,0.0,5449547.166239486
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 06:00:00,48,50,Ensemble probability-weighted,116248.38179315375,0.0,116248.38179315375
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 12:00:00,48,51,P90 envelope,4786417.678790269,0.0,4786417.678790269
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 12:00:00,48,51,Ensemble probability-weighted,145965.55769027435,0.0,145965.55769027435
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 18:00:00,48,51,Deterministic mean-track,798639.7653501582,0.0,798639.7653501582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 18:00:00,48,51,P90 envelope,3491533.7440692317,0.0,3491533.7440692317
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-27 18:00:00,48,51,Ensemble probability-weighted,143707.82397658034,0.0,143707.82397658034
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 00:00:00,48,51,Deterministic mean-track,435124.6068012859,0.0,435124.6068012859
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 00:00:00,48,51,P90 envelope,3081199.813024292,0.0,3081199.813024292
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 00:00:00,48,51,Ensemble probability-weighted,101917.83972294974,0.0,101917.83972294974
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 06:00:00,48,49,Deterministic mean-track,0.0,435124.6068012859,435124.6068012859
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 06:00:00,48,49,P90 envelope,3193669.8278077184,435124.6068012859,2758545.2210064325
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 06:00:00,48,49,Ensemble probability-weighted,135670.1377823053,435124.6068012859,299454.46901898057
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 12:00:00,48,51,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 12:00:00,48,51,P90 envelope,3290213.6080047674,0.0,3290213.6080047674
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 12:00:00,48,51,Ensemble probability-weighted,56310.391098351116,0.0,56310.391098351116
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 18:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 18:00:00,48,50,P90 envelope,3138536.3230652325,0.0,3138536.3230652325
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-28 18:00:00,48,50,Ensemble probability-weighted,100742.34916458966,0.0,100742.34916458966
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 00:00:00,48,51,Deterministic mean-track,435124.6068012859,0.0,435124.6068012859
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 00:00:00,48,51,P90 envelope,4759362.509071919,0.0,4759362.509071919
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 00:00:00,48,51,Ensemble probability-weighted,74162.6565497337,0.0,74162.6565497337
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 06:00:00,48,51,Deterministic mean-track,798639.7653501582,0.0,798639.7653501582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 06:00:00,48,51,P90 envelope,4574904.561586923,0.0,4574904.561586923
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 06:00:00,48,51,Ensemble probability-weighted,159249.3689705201,0.0,159249.3689705201
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,48,51,Deterministic mean-track,798639.7653501582,0.0,798639.7653501582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,48,51,P90 envelope,4564503.533936665,0.0,4564503.533936665
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 12:00:00,48,51,Ensemble probability-weighted,80579.56569885071,0.0,80579.56569885071
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,48,50,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,48,50,P90 envelope,4794662.78134097,0.0,4794662.78134097
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-29 18:00:00,48,50,Ensemble probability-weighted,91438.76703102191,0.0,91438.76703102191
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,48,42,Deterministic mean-track,0.0,0.0,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,48,42,P90 envelope,3804037.9061471615,0.0,3804037.9061471615
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 00:00:00,48,42,Ensemble probability-weighted,58482.78087752942,0.0,58482.78087752942
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,48,49,Deterministic mean-track,798639.7653501582,0.0,798639.7653501582
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,48,49,P90 envelope,3891108.580858143,0.0,3891108.580858143
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,KOTO,2025-11-30 06:00:00,48,49,Ensemble probability-weighted,151520.09652786233,0.0,151520.09652786233
