cyclone_id,forecast_time,horizon_h,member_count,mean_track_error_km,representation,nominal_level,covered,area_km2
KOTO,2025-12-03 06:00:00,6,1,159.31409356482828,P50 percentile cone,0.5,0,1963.4928890086885
KOTO,2025-12-03 06:00:00,6,1,159.31409356482828,P90 percentile cone,0.9,0,1963.4928890086885
MELISSA,2025-10-23 00:00:00,6,50,32.6398349206544,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-23 00:00:00,6,50,32.6398349206544,P50 percentile cone,0.5,1,26519.967684239637
MELISSA,2025-10-23 00:00:00,6,50,32.6398349206544,P50 covariance ellipse,0.5,1,18080.094055259004
MELISSA,2025-10-23 00:00:00,6,50,32.6398349206544,P90 percentile cone,0.9,1,78374.3191439706
MELISSA,2025-10-23 00:00:00,6,50,32.6398349206544,P90 covariance ellipse,0.9,1,60060.77240037086
MELISSA,2025-10-23 06:00:00,6,50,12.507582618933805,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-23 06:00:00,6,50,12.507582618933805,P50 percentile cone,0.5,1,53096.27485088752
MELISSA,2025-10-23 06:00:00,6,50,12.507582618933805,P50 covariance ellipse,0.5,1,20575.992289047634
MELISSA,2025-10-23 06:00:00,6,50,12.507582618933805,P90 percentile cone,0.9,1,130813.02637623604
MELISSA,2025-10-23 06:00:00,6,50,12.507582618933805,P90 covariance ellipse,0.9,1,68351.96686517305
MELISSA,2025-10-23 12:00:00,6,50,22.99813686064109,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-23 12:00:00,6,50,22.99813686064109,P50 percentile cone,0.5,1,29037.544355508846
MELISSA,2025-10-23 12:00:00,6,50,22.99813686064109,P50 covariance ellipse,0.5,1,20222.999814384893
MELISSA,2025-10-23 12:00:00,6,50,22.99813686064109,P90 percentile cone,0.9,1,104473.54007126462
MELISSA,2025-10-23 12:00:00,6,50,22.99813686064109,P90 covariance ellipse,0.9,1,67179.35124630708
MELISSA,2025-10-23 18:00:00,6,51,10.145773689835531,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-23 18:00:00,6,51,10.145773689835531,P50 percentile cone,0.5,1,46681.232830172325
MELISSA,2025-10-23 18:00:00,6,51,10.145773689835531,P50 covariance ellipse,0.5,1,24523.951398342644
MELISSA,2025-10-23 18:00:00,6,51,10.145773689835531,P90 percentile cone,0.9,1,103139.25123729625
MELISSA,2025-10-23 18:00:00,6,51,10.145773689835531,P90 covariance ellipse,0.9,1,81466.80314780664
MELISSA,2025-10-24 00:00:00,6,51,39.83317823414878,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-24 00:00:00,6,51,39.83317823414878,P50 percentile cone,0.5,1,15864.991651624894
MELISSA,2025-10-24 00:00:00,6,51,39.83317823414878,P50 covariance ellipse,0.5,1,12484.166064344781
MELISSA,2025-10-24 00:00:00,6,51,39.83317823414878,P90 percentile cone,0.9,1,81650.34543168623
MELISSA,2025-10-24 00:00:00,6,51,39.83317823414878,P90 covariance ellipse,0.9,1,41471.501990386314
MELISSA,2025-10-24 12:00:00,6,51,26.92074381892061,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-24 12:00:00,6,51,26.92074381892061,P50 percentile cone,0.5,1,23749.463896196088
MELISSA,2025-10-24 12:00:00,6,51,26.92074381892061,P50 covariance ellipse,0.5,1,9747.487672927187
MELISSA,2025-10-24 12:00:00,6,51,26.92074381892061,P90 percentile cone,0.9,1,54992.30487000955
MELISSA,2025-10-24 12:00:00,6,51,26.92074381892061,P90 covariance ellipse,0.9,1,32380.45315526506
MELISSA,2025-10-24 18:00:00,6,51,36.89777090849382,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-24 18:00:00,6,51,36.89777090849382,P50 percentile cone,0.5,1,32130.385682153003
MELISSA,2025-10-24 18:00:00,6,51,36.89777090849382,P50 covariance ellipse,0.5,1,15078.149562255252
MELISSA,2025-10-24 18:00:00,6,51,36.89777090849382,P90 percentile cone,0.9,1,83160.17589197424
MELISSA,2025-10-24 18:00:00,6,51,36.89777090849382,P90 covariance ellipse,0.9,1,50088.5286497693
MELISSA,2025-10-25 00:00:00,6,51,40.67247382724812,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-25 00:00:00,6,51,40.67247382724812,P50 percentile cone,0.5,1,23476.722214074725
MELISSA,2025-10-25 00:00:00,6,51,40.67247382724812,P50 covariance ellipse,0.5,1,9529.660622852427
MELISSA,2025-10-25 00:00:00,6,51,40.67247382724812,P90 percentile cone,0.9,1,51776.00944776533
MELISSA,2025-10-25 00:00:00,6,51,40.67247382724812,P90 covariance ellipse,0.9,1,31656.84735779527
MELISSA,2025-10-25 12:00:00,6,51,16.55083444301586,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-25 12:00:00,6,51,16.55083444301586,P50 percentile cone,0.5,1,24270.291065770114
MELISSA,2025-10-25 12:00:00,6,51,16.55083444301586,P50 covariance ellipse,0.5,1,9201.41330634398
MELISSA,2025-10-25 12:00:00,6,51,16.55083444301586,P90 percentile cone,0.9,1,57741.5455487862
MELISSA,2025-10-25 12:00:00,6,51,16.55083444301586,P90 covariance ellipse,0.9,1,30566.43337501448
MELISSA,2025-10-25 18:00:00,6,51,23.097863780960395,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-25 18:00:00,6,51,23.097863780960395,P50 percentile cone,0.5,1,28621.90399900366
MELISSA,2025-10-25 18:00:00,6,51,23.097863780960395,P50 covariance ellipse,0.5,1,16320.040051894519
MELISSA,2025-10-25 18:00:00,6,51,23.097863780960395,P90 percentile cone,0.9,1,69142.19196641003
MELISSA,2025-10-25 18:00:00,6,51,23.097863780960395,P90 covariance ellipse,0.9,1,54213.9995580754
MELISSA,2025-10-26 00:00:00,6,51,15.905603507739357,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-26 00:00:00,6,51,15.905603507739357,P50 percentile cone,0.5,1,17265.506444389663
MELISSA,2025-10-26 00:00:00,6,51,15.905603507739357,P50 covariance ellipse,0.5,1,6642.949577455571
MELISSA,2025-10-26 00:00:00,6,51,15.905603507739357,P90 percentile cone,0.9,1,34441.637156453646
MELISSA,2025-10-26 00:00:00,6,51,15.905603507739357,P90 covariance ellipse,0.9,1,22067.40083426979
MELISSA,2025-10-26 06:00:00,6,51,15.6247572051765,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-26 06:00:00,6,51,15.6247572051765,P50 percentile cone,0.5,1,24075.5402258629
MELISSA,2025-10-26 06:00:00,6,51,15.6247572051765,P50 covariance ellipse,0.5,1,10068.099561697629
MELISSA,2025-10-26 06:00:00,6,51,15.6247572051765,P90 percentile cone,0.9,1,62480.49891459718
MELISSA,2025-10-26 06:00:00,6,51,15.6247572051765,P90 covariance ellipse,0.9,1,33445.502796126486
MELISSA,2025-10-26 12:00:00,6,51,30.277345334312766,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-26 12:00:00,6,51,30.277345334312766,P50 percentile cone,0.5,1,16361.607691512772
MELISSA,2025-10-26 12:00:00,6,51,30.277345334312766,P50 covariance ellipse,0.5,1,8583.644861456312
MELISSA,2025-10-26 12:00:00,6,51,30.277345334312766,P90 percentile cone,0.9,1,70369.61087390932
MELISSA,2025-10-26 12:00:00,6,51,30.277345334312766,P90 covariance ellipse,0.9,1,28514.25102180726
MELISSA,2025-10-26 18:00:00,6,51,27.31769217766055,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-26 18:00:00,6,51,27.31769217766055,P50 percentile cone,0.5,1,18633.46603608408
MELISSA,2025-10-26 18:00:00,6,51,27.31769217766055,P50 covariance ellipse,0.5,1,10412.257947623562
MELISSA,2025-10-26 18:00:00,6,51,27.31769217766055,P90 percentile cone,0.9,1,73909.3336227662
MELISSA,2025-10-26 18:00:00,6,51,27.31769217766055,P90 covariance ellipse,0.9,1,34588.77220742493
MELISSA,2025-10-27 00:00:00,6,51,15.644524242235384,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-27 00:00:00,6,51,15.644524242235384,P50 percentile cone,0.5,1,14848.554972500464
MELISSA,2025-10-27 00:00:00,6,51,15.644524242235384,P50 covariance ellipse,0.5,1,6938.5219319388825
MELISSA,2025-10-27 00:00:00,6,51,15.644524242235384,P90 percentile cone,0.9,1,44013.86654099306
MELISSA,2025-10-27 00:00:00,6,51,15.644524242235384,P90 covariance ellipse,0.9,1,23049.27094269991
MELISSA,2025-10-27 06:00:00,6,51,0.6044162417699278,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-27 06:00:00,6,51,0.6044162417699278,P50 percentile cone,0.5,1,14574.200702577424
MELISSA,2025-10-27 06:00:00,6,51,0.6044162417699278,P50 covariance ellipse,0.5,1,7508.696966533329
MELISSA,2025-10-27 06:00:00,6,51,0.6044162417699278,P90 percentile cone,0.9,1,43750.37537484444
MELISSA,2025-10-27 06:00:00,6,51,0.6044162417699278,P90 covariance ellipse,0.9,1,24943.351409122573
MELISSA,2025-10-27 12:00:00,6,51,4.066746813022586,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-27 12:00:00,6,51,4.066746813022586,P50 percentile cone,0.5,1,10891.645157346717
MELISSA,2025-10-27 12:00:00,6,51,4.066746813022586,P50 covariance ellipse,0.5,1,6878.968182785321
MELISSA,2025-10-27 12:00:00,6,51,4.066746813022586,P90 percentile cone,0.9,1,43855.184557630775
MELISSA,2025-10-27 12:00:00,6,51,4.066746813022586,P90 covariance ellipse,0.9,1,22851.437670230822
MELISSA,2025-10-27 18:00:00,6,51,12.638506454916072,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-27 18:00:00,6,51,12.638506454916072,P50 percentile cone,0.5,1,12176.88108503919
MELISSA,2025-10-27 18:00:00,6,51,12.638506454916072,P50 covariance ellipse,0.5,1,7044.7874272436575
MELISSA,2025-10-27 18:00:00,6,51,12.638506454916072,P90 percentile cone,0.9,1,51694.15177403288
MELISSA,2025-10-27 18:00:00,6,51,12.638506454916072,P90 covariance ellipse,0.9,1,23402.277277069963
MELISSA,2025-10-28 00:00:00,6,51,6.096269849124992,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-28 00:00:00,6,51,6.096269849124992,P50 percentile cone,0.5,1,10260.835948641788
MELISSA,2025-10-28 00:00:00,6,51,6.096269849124992,P50 covariance ellipse,0.5,1,5188.929600690692
MELISSA,2025-10-28 00:00:00,6,51,6.096269849124992,P90 percentile cone,0.9,1,39627.534479280366
MELISSA,2025-10-28 00:00:00,6,51,6.096269849124992,P90 covariance ellipse,0.9,1,17237.25102292707
MELISSA,2025-10-28 06:00:00,6,51,22.853623281930414,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-28 06:00:00,6,51,22.853623281930414,P50 percentile cone,0.5,1,11960.757785320207
MELISSA,2025-10-28 06:00:00,6,51,22.853623281930414,P50 covariance ellipse,0.5,1,5617.263707231776
MELISSA,2025-10-28 06:00:00,6,51,22.853623281930414,P90 percentile cone,0.9,1,35893.258817202506
MELISSA,2025-10-28 06:00:00,6,51,22.853623281930414,P90 covariance ellipse,0.9,1,18660.146125444375
MELISSA,2025-10-28 12:00:00,6,51,18.78567839511228,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-28 12:00:00,6,51,18.78567839511228,P50 percentile cone,0.5,1,11574.934644096997
MELISSA,2025-10-28 12:00:00,6,51,18.78567839511228,P50 covariance ellipse,0.5,1,3995.9275936750705
MELISSA,2025-10-28 12:00:00,6,51,18.78567839511228,P90 percentile cone,0.9,1,46356.92264583068
MELISSA,2025-10-28 12:00:00,6,51,18.78567839511228,P90 covariance ellipse,0.9,1,13274.184138564866
MELISSA,2025-10-28 18:00:00,6,51,9.187615015441008,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-28 18:00:00,6,51,9.187615015441008,P50 percentile cone,0.5,1,18944.576037992087
MELISSA,2025-10-28 18:00:00,6,51,9.187615015441008,P50 covariance ellipse,0.5,1,7477.723152556761
MELISSA,2025-10-28 18:00:00,6,51,9.187615015441008,P90 percentile cone,0.9,1,65122.218774621375
MELISSA,2025-10-28 18:00:00,6,51,9.187615015441008,P90 covariance ellipse,0.9,1,24840.458626268
MELISSA,2025-10-29 00:00:00,6,51,20.350156622536772,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-29 00:00:00,6,51,20.350156622536772,P50 percentile cone,0.5,1,11739.415946311969
MELISSA,2025-10-29 00:00:00,6,51,20.350156622536772,P50 covariance ellipse,0.5,1,4563.331973486553
MELISSA,2025-10-29 00:00:00,6,51,20.350156622536772,P90 percentile cone,0.9,1,40952.8846380306
MELISSA,2025-10-29 00:00:00,6,51,20.350156622536772,P90 covariance ellipse,0.9,1,15159.06068902277
MELISSA,2025-10-29 06:00:00,6,51,26.306404881695915,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-29 06:00:00,6,51,26.306404881695915,P50 percentile cone,0.5,1,13707.623186438574
MELISSA,2025-10-29 06:00:00,6,51,26.306404881695915,P50 covariance ellipse,0.5,1,5847.049799036797
MELISSA,2025-10-29 06:00:00,6,51,26.306404881695915,P90 percentile cone,0.9,1,43351.74632371795
MELISSA,2025-10-29 06:00:00,6,51,26.306404881695915,P90 covariance ellipse,0.9,1,19423.478999625837
MELISSA,2025-10-29 12:00:00,6,51,17.684888316484425,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-29 12:00:00,6,51,17.684888316484425,P50 percentile cone,0.5,1,12636.908891305928
MELISSA,2025-10-29 12:00:00,6,51,17.684888316484425,P50 covariance ellipse,0.5,1,6037.944553504554
MELISSA,2025-10-29 12:00:00,6,51,17.684888316484425,P90 percentile cone,0.9,1,31222.9183859456
MELISSA,2025-10-29 12:00:00,6,51,17.684888316484425,P90 covariance ellipse,0.9,1,20057.617647658906
MELISSA,2025-10-29 18:00:00,6,51,37.069841163716184,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-29 18:00:00,6,51,37.069841163716184,P50 percentile cone,0.5,1,14058.051287026403
MELISSA,2025-10-29 18:00:00,6,51,37.069841163716184,P50 covariance ellipse,0.5,1,6098.542712546405
MELISSA,2025-10-29 18:00:00,6,51,37.069841163716184,P90 percentile cone,0.9,1,53467.50365859485
MELISSA,2025-10-29 18:00:00,6,51,37.069841163716184,P90 covariance ellipse,0.9,1,20258.92037467848
MELISSA,2025-10-30 00:00:00,6,51,18.165064739964244,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-30 00:00:00,6,51,18.165064739964244,P50 percentile cone,0.5,1,9204.569853813551
MELISSA,2025-10-30 00:00:00,6,51,18.165064739964244,P50 covariance ellipse,0.5,1,3425.9827952418727
MELISSA,2025-10-30 00:00:00,6,51,18.165064739964244,P90 percentile cone,0.9,1,20401.517383100767
MELISSA,2025-10-30 00:00:00,6,51,18.165064739964244,P90 covariance ellipse,0.9,1,11380.868500114713
MELISSA,2025-10-30 06:00:00,6,51,4.183699888874729,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-30 06:00:00,6,51,4.183699888874729,P50 percentile cone,0.5,1,9105.394537363374
MELISSA,2025-10-30 06:00:00,6,51,4.183699888874729,P50 covariance ellipse,0.5,1,3310.29980806756
MELISSA,2025-10-30 06:00:00,6,51,4.183699888874729,P90 percentile cone,0.9,1,29753.948570431337
MELISSA,2025-10-30 06:00:00,6,51,4.183699888874729,P90 covariance ellipse,0.9,1,10996.577934919871
MELISSA,2025-10-30 12:00:00,6,51,19.413066357961387,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-30 12:00:00,6,51,19.413066357961387,P50 percentile cone,0.5,1,6440.314991128557
MELISSA,2025-10-30 12:00:00,6,51,19.413066357961387,P50 covariance ellipse,0.5,1,2576.50062250994
MELISSA,2025-10-30 12:00:00,6,51,19.413066357961387,P90 percentile cone,0.9,1,23006.6195335884
MELISSA,2025-10-30 12:00:00,6,51,19.413066357961387,P90 covariance ellipse,0.9,1,8558.949804410548
MELISSA,2025-10-30 18:00:00,6,51,31.015813696345223,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-30 18:00:00,6,51,31.015813696345223,P50 percentile cone,0.5,1,10024.344098934876
MELISSA,2025-10-30 18:00:00,6,51,31.015813696345223,P50 covariance ellipse,0.5,1,4330.438055508904
MELISSA,2025-10-30 18:00:00,6,51,31.015813696345223,P90 percentile cone,0.9,1,35386.848654785535
MELISSA,2025-10-30 18:00:00,6,51,31.015813696345223,P90 covariance ellipse,0.9,1,14385.403839764424
MELISSA,2025-10-31 00:00:00,6,51,27.03962288606959,Fixed-radius region,,0,1963.4928890086885
MELISSA,2025-10-31 00:00:00,6,51,27.03962288606959,P50 percentile cone,0.5,1,7450.057513254124
MELISSA,2025-10-31 00:00:00,6,51,27.03962288606959,P50 covariance ellipse,0.5,1,2970.158611280939
MELISSA,2025-10-31 00:00:00,6,51,27.03962288606959,P90 percentile cone,0.9,1,25110.231739604515
MELISSA,2025-10-31 00:00:00,6,51,27.03962288606959,P90 covariance ellipse,0.9,1,9866.653337085781
MELISSA,2025-10-31 12:00:00,6,51,21.26724165029656,Fixed-radius region,,1,1963.4928890086885
MELISSA,2025-10-31 12:00:00,6,51,21.26724165029656,P50 percentile cone,0.5,1,17251.180938577418
MELISSA,2025-10-31 12:00:00,6,51,21.26724165029656,P50 covariance ellipse,0.5,1,5811.982157489666
MELISSA,2025-10-31 12:00:00,6,51,21.26724165029656,P90 percentile cone,0.9,1,35948.00212844884
MELISSA,2025-10-31 12:00:00,6,51,21.26724165029656,P90 covariance ellipse,0.9,1,19306.986815948985
MONTHA,2025-10-27 00:00:00,6,51,18.097678339838346,Fixed-radius region,,1,1963.4928890086885
MONTHA,2025-10-27 00:00:00,6,51,18.097678339838346,P50 percentile cone,0.5,1,14771.98499398152
MONTHA,2025-10-27 00:00:00,6,51,18.097678339838346,P50 covariance ellipse,0.5,1,5525.384928015291
MONTHA,2025-10-27 00:00:00,6,51,18.097678339838346,P90 percentile cone,0.9,1,32527.489003679402
MONTHA,2025-10-27 00:00:00,6,51,18.097678339838346,P90 covariance ellipse,0.9,1,18354.931427441177
MONTHA,2025-10-27 06:00:00,6,51,22.857265476978128,Fixed-radius region,,1,1963.4928890086885
MONTHA,2025-10-27 06:00:00,6,51,22.857265476978128,P50 percentile cone,0.5,1,19220.257884626324
MONTHA,2025-10-27 06:00:00,6,51,22.857265476978128,P50 covariance ellipse,0.5,1,9024.35516189474
MONTHA,2025-10-27 06:00:00,6,51,22.857265476978128,P90 percentile cone,0.9,1,61281.98310340771
MONTHA,2025-10-27 06:00:00,6,51,22.857265476978128,P90 covariance ellipse,0.9,1,29978.258950539923
MONTHA,2025-10-27 12:00:00,6,50,30.00844355461717,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-27 12:00:00,6,50,30.00844355461717,P50 percentile cone,0.5,1,13929.598674540357
MONTHA,2025-10-27 12:00:00,6,50,30.00844355461717,P50 covariance ellipse,0.5,1,6567.2103734494285
MONTHA,2025-10-27 12:00:00,6,50,30.00844355461717,P90 percentile cone,0.9,1,43774.488231914
MONTHA,2025-10-27 12:00:00,6,50,30.00844355461717,P90 covariance ellipse,0.9,1,21815.80064459738
MONTHA,2025-10-27 18:00:00,6,51,44.4428797838942,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-27 18:00:00,6,51,44.4428797838942,P50 percentile cone,0.5,1,15481.358171712509
MONTHA,2025-10-27 18:00:00,6,51,44.4428797838942,P50 covariance ellipse,0.5,1,7703.108068034645
MONTHA,2025-10-27 18:00:00,6,51,44.4428797838942,P90 percentile cone,0.9,1,38760.39560447473
MONTHA,2025-10-27 18:00:00,6,51,44.4428797838942,P90 covariance ellipse,0.9,1,25589.171109157796
MONTHA,2025-10-28 00:00:00,6,51,13.224794090644039,Fixed-radius region,,1,1963.4928890086885
MONTHA,2025-10-28 00:00:00,6,51,13.224794090644039,P50 percentile cone,0.5,1,10466.305694335408
MONTHA,2025-10-28 00:00:00,6,51,13.224794090644039,P50 covariance ellipse,0.5,1,3106.6580447103292
MONTHA,2025-10-28 00:00:00,6,51,13.224794090644039,P90 percentile cone,0.9,1,19066.401486844825
MONTHA,2025-10-28 00:00:00,6,51,13.224794090644039,P90 covariance ellipse,0.9,1,10320.09463993108
MONTHA,2025-10-28 06:00:00,6,51,43.25261821083986,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-28 06:00:00,6,51,43.25261821083986,P50 percentile cone,0.5,1,14634.717743941652
MONTHA,2025-10-28 06:00:00,6,51,43.25261821083986,P50 covariance ellipse,0.5,1,6006.80335056974
MONTHA,2025-10-28 06:00:00,6,51,43.25261821083986,P90 percentile cone,0.9,1,35038.57670789644
MONTHA,2025-10-28 06:00:00,6,51,43.25261821083986,P90 covariance ellipse,0.9,1,19954.16881072116
MONTHA,2025-10-28 12:00:00,6,51,11.037052806769356,Fixed-radius region,,1,1963.4928890086885
MONTHA,2025-10-28 12:00:00,6,51,11.037052806769356,P50 percentile cone,0.5,1,6237.7600315880245
MONTHA,2025-10-28 12:00:00,6,51,11.037052806769356,P50 covariance ellipse,0.5,1,2154.7236859246696
MONTHA,2025-10-28 12:00:00,6,51,11.037052806769356,P90 percentile cone,0.9,1,17131.20465601715
MONTHA,2025-10-28 12:00:00,6,51,11.037052806769356,P90 covariance ellipse,0.9,1,7157.837148992411
MONTHA,2025-10-28 18:00:00,6,51,20.836628964885993,Fixed-radius region,,1,1963.4928890086885
MONTHA,2025-10-28 18:00:00,6,51,20.836628964885993,P50 percentile cone,0.5,1,10121.374682160578
MONTHA,2025-10-28 18:00:00,6,51,20.836628964885993,P50 covariance ellipse,0.5,1,4004.7531740535437
MONTHA,2025-10-28 18:00:00,6,51,20.836628964885993,P90 percentile cone,0.9,1,26231.801478777626
MONTHA,2025-10-28 18:00:00,6,51,20.836628964885993,P90 covariance ellipse,0.9,1,13303.502081977804
MONTHA,2025-10-29 00:00:00,6,51,61.29702974810937,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-29 00:00:00,6,51,61.29702974810937,P50 percentile cone,0.5,1,14866.39962474458
MONTHA,2025-10-29 00:00:00,6,51,61.29702974810937,P50 covariance ellipse,0.5,0,5498.921377903627
MONTHA,2025-10-29 00:00:00,6,51,61.29702974810937,P90 percentile cone,0.9,1,23953.22516615555
MONTHA,2025-10-29 00:00:00,6,51,61.29702974810937,P90 covariance ellipse,0.9,1,18267.021416834785
MONTHA,2025-10-29 06:00:00,6,51,103.61215273568621,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-29 06:00:00,6,51,103.61215273568621,P50 percentile cone,0.5,0,11377.636342520973
MONTHA,2025-10-29 06:00:00,6,51,103.61215273568621,P50 covariance ellipse,0.5,0,4576.944427330916
MONTHA,2025-10-29 06:00:00,6,51,103.61215273568621,P90 percentile cone,0.9,0,27255.654041238457
MONTHA,2025-10-29 06:00:00,6,51,103.61215273568621,P90 covariance ellipse,0.9,0,15204.28028188872
MONTHA,2025-10-29 12:00:00,6,51,102.45037091157391,Fixed-radius region,,0,1963.4928890086885
MONTHA,2025-10-29 12:00:00,6,51,102.45037091157391,P50 percentile cone,0.5,0,6264.864117836004
MONTHA,2025-10-29 12:00:00,6,51,102.45037091157391,P50 covariance ellipse,0.5,0,1480.1771622005851
MONTHA,2025-10-29 12:00:00,6,51,102.45037091157391,P90 percentile cone,0.9,0,13129.947823052642
MONTHA,2025-10-29 12:00:00,6,51,102.45037091157391,P90 covariance ellipse,0.9,0,4917.042100524771
NOKAEN,2026-01-15 06:00:00,6,50,34.79266778495639,Fixed-radius region,,0,1963.4928890086885
NOKAEN,2026-01-15 06:00:00,6,50,34.79266778495639,P50 percentile cone,0.5,1,40580.25227125985
NOKAEN,2026-01-15 06:00:00,6,50,34.79266778495639,P50 covariance ellipse,0.5,1,27076.95029928704
NOKAEN,2026-01-15 06:00:00,6,50,34.79266778495639,P90 percentile cone,0.9,1,111219.03296929384
NOKAEN,2026-01-15 06:00:00,6,50,34.79266778495639,P90 covariance ellipse,0.9,1,89947.68192307038
PENHA,2026-02-05 00:00:00,6,51,38.30177279148558,Fixed-radius region,,0,1963.4928890086885
PENHA,2026-02-05 00:00:00,6,51,38.30177279148558,P50 percentile cone,0.5,1,17768.735221962186
PENHA,2026-02-05 00:00:00,6,51,38.30177279148558,P50 covariance ellipse,0.5,1,8210.046538773458
PENHA,2026-02-05 00:00:00,6,51,38.30177279148558,P90 percentile cone,0.9,1,43665.00476060095
PENHA,2026-02-05 00:00:00,6,51,38.30177279148558,P90 covariance ellipse,0.9,1,27273.184257484292
PENHA,2026-02-05 06:00:00,6,49,55.937537671917404,Fixed-radius region,,0,1963.4928890086885
PENHA,2026-02-05 06:00:00,6,49,55.937537671917404,P50 percentile cone,0.5,1,23398.012924994593
PENHA,2026-02-05 06:00:00,6,49,55.937537671917404,P50 covariance ellipse,0.5,1,13337.768518944922
PENHA,2026-02-05 06:00:00,6,49,55.937537671917404,P90 percentile cone,0.9,1,87135.13953585419
PENHA,2026-02-05 06:00:00,6,49,55.937537671917404,P90 covariance ellipse,0.9,1,44307.10796618733
PENHA,2026-02-05 12:00:00,6,47,75.9910933520557,Fixed-radius region,,0,1963.4928890086885
PENHA,2026-02-05 12:00:00,6,47,75.9910933520557,P50 percentile cone,0.5,1,25018.477238467793
PENHA,2026-02-05 12:00:00,6,47,75.9910933520557,P50 covariance ellipse,0.5,0,13849.85873171331
PENHA,2026-02-05 12:00:00,6,47,75.9910933520557,P90 percentile cone,0.9,1,87097.26269792886
PENHA,2026-02-05 12:00:00,6,47,75.9910933520557,P90 covariance ellipse,0.9,1,46008.23483109949
SENYAR,2025-11-26 06:00:00,6,34,129.5720886327189,Fixed-radius region,,0,1963.4928890086885
SENYAR,2025-11-26 06:00:00,6,34,129.5720886327189,P50 percentile cone,0.5,1,98701.28610420854
SENYAR,2025-11-26 06:00:00,6,34,129.5720886327189,P50 covariance ellipse,0.5,0,48621.955016661304
SENYAR,2025-11-26 06:00:00,6,34,129.5720886327189,P90 percentile cone,0.9,1,198256.1439909389
SENYAR,2025-11-26 06:00:00,6,34,129.5720886327189,P90 covariance ellipse,0.9,1,161518.6383981967
SENYAR,2025-11-26 12:00:00,6,21,110.67047792030853,Fixed-radius region,,0,1963.4928890086885
SENYAR,2025-11-26 12:00:00,6,21,110.67047792030853,P50 percentile cone,0.5,1,69449.00840156696
SENYAR,2025-11-26 12:00:00,6,21,110.67047792030853,P50 covariance ellipse,0.5,0,30823.761258569724
SENYAR,2025-11-26 12:00:00,6,21,110.67047792030853,P90 percentile cone,0.9,1,249230.31077829693
SENYAR,2025-11-26 12:00:00,6,21,110.67047792030853,P90 covariance ellipse,0.9,0,102394.3185149434
SENYAR,2025-11-26 18:00:00,6,34,96.28067145163132,Fixed-radius region,,0,1963.4928890086885
SENYAR,2025-11-26 18:00:00,6,34,96.28067145163132,P50 percentile cone,0.5,0,17662.20249071026
SENYAR,2025-11-26 18:00:00,6,34,96.28067145163132,P50 covariance ellipse,0.5,0,36126.840925924225
SENYAR,2025-11-26 18:00:00,6,34,96.28067145163132,P90 percentile cone,0.9,1,386377.2604953084
SENYAR,2025-11-26 18:00:00,6,34,96.28067145163132,P90 covariance ellipse,0.9,1,120010.76785135423
SENYAR,2025-11-27 00:00:00,6,33,143.33558522967203,Fixed-radius region,,0,1963.4928890086885
SENYAR,2025-11-27 00:00:00,6,33,143.33558522967203,P50 percentile cone,0.5,0,15960.191634363933
SENYAR,2025-11-27 00:00:00,6,33,143.33558522967203,P50 covariance ellipse,0.5,0,29518.460951040877
SENYAR,2025-11-27 00:00:00,6,33,143.33558522967203,P90 percentile cone,0.9,1,72247.90011540969
