marker,m_label,m_size,x_fraction,x_size,repeat,case_count,total_runtime_s,runtime_s,rss_before_gb,peak_memory_gb,peak_memory_delta_gb,throughput_items_per_s,checksum
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,5,298,0.3747816670000006,0.001257656600671143,0.037322998046875,0.0373382568359375,1.52587890625e-05,22764560.679538216,469135823.84158206
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,6,298,0.3798277090000006,0.0012745896275167805,0.037322998046875,0.0373382568359375,1.52587890625e-05,22462131.639795627,452282607.64903957
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,7,298,0.3736657500000007,0.0012539119127516801,0.037322998046875,0.0373382568359375,1.52587890625e-05,22832544.86128307,397766827.51366425
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,8,298,0.37518616699999896,0.001259013983221473,0.037322998046875,0.0373382568359375,1.52587890625e-05,22740017.491103355,509999578.36976796
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,9,298,0.37314883399999843,0.0012521772953020083,0.037322998046875,0.0373382568359375,1.52587890625e-05,22864174.35247844,426287162.85734713
REAL_HUMANITARIAN_GEOSPATIAL_DATA,10,10,1.0,2863,10,298,0.3742398749999971,0.0012558385067113996,0.037322998046875,0.0373382568359375,1.52587890625e-05,22797517.234100364,469661412.4214779
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,1,298,0.2061918339999984,0.0006919189060402631,0.037322998046875,0.03741455078125,9.1552734375e-05,8266864.7294732975,33070332.86626942
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,2,298,0.20727295899999731,0.0006955468422818701,0.0373992919921875,0.03741455078125,1.52587890625e-05,8223745.191962171,47378982.0814724
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,3,298,0.20580175000000267,0.000690609899328868,0.0373992919921875,0.03741455078125,1.52587890625e-05,8282534.040648235,28630954.27560165
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,4,298,0.21988433299999954,0.0007378668892617435,0.0373992919921875,0.03741455078125,1.52587890625e-05,7752075.724285475,57167578.90575181
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,5,298,0.22475183299999912,0.0007542007818791917,0.0373992919921875,0.03741455078125,1.52587890625e-05,7584187.311166475,49460599.24353328
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,6,298,0.20593183300000106,0.0006910464194630908,0.0373992919921875,0.03741455078125,1.52587890625e-05,8277302.130360735,54216192.931698486
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,7,298,0.20528449999999765,0.0006888741610738176,0.0373992919921875,0.03741455078125,1.52587890625e-05,8303403.325628674,63301786.02900593
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,8,298,0.2058022500000014,0.0006906115771812128,0.0373992919921875,0.03741455078125,1.52587890625e-05,8282513.918093647,36534295.544285245
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,9,298,0.22148449999999897,0.0007432365771812046,0.0373992919921875,0.03741455078125,1.52587890625e-05,7696069.025146265,59785199.86448838
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.1,286,10,298,0.20838612500000053,0.0006992822986577199,0.0373992919921875,0.03741455078125,1.52587890625e-05,8179815.234819476,52858564.664500296
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,1,298,0.29762020899999797,0.0009987255335570401,0.0373992919921875,0.03741455078125,1.52587890625e-05,14338273.648615135,145426547.09782124
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,2,298,0.2982799999999983,0.0010009395973154306,0.0373992919921875,0.03741455078125,1.52587890625e-05,14306557.596888911,128442953.11723359
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,3,298,0.2985644999999977,0.0010018942953020056,0.0373992919921875,0.03741455078125,1.52587890625e-05,14292924.97935968,105896125.86372356
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,4,298,0.30017320800000036,0.0010072926442953032,0.0373992919921875,0.03741455078125,1.52587890625e-05,14216325.395702854,177816378.23594162
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,5,298,0.29780937499999993,0.000999360318791946,0.0373992919921875,0.03741455078125,1.52587890625e-05,14329166.098280152,135752122.2316928
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,6,298,0.30856595899999917,0.0010354562382550309,0.0373992919921875,0.03741455078125,1.52587890625e-05,13829652.54440141,129973571.75240853
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,7,298,0.31891549999999924,0.0010701862416107356,0.0373992919921875,0.03741455078125,1.52587890625e-05,13380848.531977938,150085404.34081784
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,8,298,0.3037770420000001,0.0010193860469798661,0.0373992919921875,0.03741455078125,1.52587890625e-05,14047671.186422305,227605777.25181583
REAL_HUMANITARIAN_GEOSPATIAL_DATA,20,20,0.25,716,9,298,0.3059713329999987,0.001026749439597311,0.0373992919921875,0.03741455078125,1.52587890625e-05,13946927.50513336,111389583.45731013
