marker,cyclone_id,forecast_time,horizon_h,member_count,domain_cell_count,realized_event_cell_count,estimator,brier_score
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,6,51,175,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,6,51,175,0,P90 envelope,0.045714285714285714
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 00:00:00,6,51,175,0,Ensemble probability-weighted,0.0005843906189926952
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,6,51,174,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,6,51,174,1,P90 envelope,0.06321839080459771
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 06:00:00,6,51,174,1,Ensemble probability-weighted,0.0047042030695532665
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,6,51,174,0,Deterministic mean-track,0.005747126436781609
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,6,51,174,0,P90 envelope,0.08045977011494253
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 12:00:00,6,51,174,0,Ensemble probability-weighted,0.00032259917715113997
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,172,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,172,1,P90 envelope,0.0872093023255814
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-26 18:00:00,6,51,172,1,Ensemble probability-weighted,0.004682903713240882
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,172,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,172,0,P90 envelope,0.06976744186046512
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 00:00:00,6,51,172,0,Ensemble probability-weighted,0.00012741074541991902
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,169,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,169,1,P90 envelope,0.047337278106508875
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 06:00:00,6,51,169,1,Ensemble probability-weighted,0.0038446751249519412
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,169,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,169,0,P90 envelope,0.05325443786982249
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 12:00:00,6,51,169,0,Ensemble probability-weighted,0.0003981172466666212
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,167,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,167,1,P90 envelope,0.05389221556886228
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-27 18:00:00,6,51,167,1,Ensemble probability-weighted,0.0036973342818400106
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,177,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,177,0,P90 envelope,0.06779661016949153
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 00:00:00,6,51,177,0,Ensemble probability-weighted,0.00013032797033735397
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,184,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,184,0,P90 envelope,0.04891304347826087
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 06:00:00,6,51,184,0,Ensemble probability-weighted,0.00011283285692793743
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,184,1,Deterministic mean-track,0.005434782608695652
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,184,1,P90 envelope,0.04891304347826087
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 12:00:00,6,51,184,1,Ensemble probability-weighted,0.004239590124199722
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,195,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,195,1,P90 envelope,0.06153846153846154
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-28 18:00:00,6,51,195,1,Ensemble probability-weighted,0.003493725293033251
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,207,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,207,1,P90 envelope,0.03864734299516908
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 00:00:00,6,51,207,1,Ensemble probability-weighted,0.0029735868961584823
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,221,1,Deterministic mean-track,0.004524886877828055
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,221,1,P90 envelope,0.03619909502262444
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 06:00:00,6,51,221,1,Ensemble probability-weighted,0.0028008719236075233
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,231,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,231,0,P90 envelope,0.03463203463203463
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 12:00:00,6,51,231,0,Ensemble probability-weighted,0.00013314892207625775
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,213,0,Deterministic mean-track,0.004694835680751174
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,213,0,P90 envelope,0.051643192488262914
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-29 18:00:00,6,51,213,0,Ensemble probability-weighted,0.0001931362621454731
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,207,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,207,0,P90 envelope,0.01932367149758454
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 00:00:00,6,51,207,0,Ensemble probability-weighted,7.615057010774378e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,197,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,197,0,P90 envelope,0.03553299492385787
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 06:00:00,6,51,197,0,Ensemble probability-weighted,0.0003512901129397713
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,188,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,188,0,P90 envelope,0.026595744680851064
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 12:00:00,6,51,188,0,Ensemble probability-weighted,4.2945839161697226e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,177,0,Deterministic mean-track,0.005649717514124294
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,177,0,P90 envelope,0.05649717514124294
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-30 18:00:00,6,51,177,0,Ensemble probability-weighted,0.00043442656779118
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,175,1,Deterministic mean-track,0.005714285714285714
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,175,1,P90 envelope,0.04
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 00:00:00,6,51,175,1,Ensemble probability-weighted,0.0030471796561761964
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,200,0,Deterministic mean-track,0.005
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,200,0,P90 envelope,0.045
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MELISSA,2025-10-31 12:00:00,6,51,200,0,Ensemble probability-weighted,0.00030757400999615535
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,158,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,158,0,P90 envelope,0.0379746835443038
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 00:00:00,6,51,158,0,Ensemble probability-weighted,0.0001922337562475971
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,167,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,167,1,P90 envelope,0.05389221556886228
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 06:00:00,6,51,167,1,Ensemble probability-weighted,0.0037249606899234975
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,177,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,177,0,P90 envelope,0.05084745762711865
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 12:00:00,6,50,177,0,Ensemble probability-weighted,0.00013559322033898308
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,186,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,186,0,P90 envelope,0.043010752688172046
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-27 18:00:00,6,51,186,0,Ensemble probability-weighted,5.3742770563844355e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,182,1,Deterministic mean-track,0.005494505494505495
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,182,1,P90 envelope,0.027472527472527472
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 00:00:00,6,51,182,1,Ensemble probability-weighted,0.0030863023942608717
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,184,0,Deterministic mean-track,0.005434782608695652
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,184,0,P90 envelope,0.043478260869565216
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 06:00:00,6,51,184,0,Ensemble probability-weighted,0.0003238720893301907
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,196,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,196,0,P90 envelope,0.02040816326530612
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 12:00:00,6,51,196,0,Ensemble probability-weighted,5.296236141515429e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,203,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,203,0,P90 envelope,0.024630541871921183
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-28 18:00:00,6,51,203,0,Ensemble probability-weighted,0.00020075643509601273
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,205,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,205,0,P90 envelope,0.024390243902439025
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 00:00:00,6,51,205,0,Ensemble probability-weighted,3.7509025609287236e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,199,1,Deterministic mean-track,0.005025125628140704
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,199,1,P90 envelope,0.020100502512562814
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 06:00:00,6,51,199,1,Ensemble probability-weighted,0.0050425136060927465
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,193,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,193,0,P90 envelope,0.02072538860103627
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,MONTHA,2025-10-29 12:00:00,6,51,193,0,Ensemble probability-weighted,2.5896775453044168e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,240,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,240,0,P90 envelope,0.08333333333333333
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,NOKAEN,2026-01-15 06:00:00,6,50,240,0,Ensemble probability-weighted,6.833333333333335e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,221,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,221,0,P90 envelope,0.03619909502262444
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 00:00:00,6,51,221,0,Ensemble probability-weighted,8.350425610755348e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,238,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,238,0,P90 envelope,0.06302521008403361
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 06:00:00,6,49,238,0,Ensemble probability-weighted,7.349878727001003e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,249,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,249,0,P90 envelope,0.060240963855421686
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,PENHA,2026-02-05 12:00:00,6,47,249,0,Ensemble probability-weighted,9.453840713692252e-05
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,111,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,111,0,P90 envelope,0.2072072072072072
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 06:00:00,6,34,111,0,Ensemble probability-weighted,0.00019483150971040246
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,128,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,128,0,P90 envelope,0.2265625
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 12:00:00,6,21,128,0,Ensemble probability-weighted,0.0005314625850340135
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,138,0,Deterministic mean-track,0.007246376811594203
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,138,0,P90 envelope,0.26811594202898553
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-26 18:00:00,6,34,138,0,Ensemble probability-weighted,0.0009465422997843641
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,138,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,138,0,P90 envelope,0.09420289855072464
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 00:00:00,6,33,138,0,Ensemble probability-weighted,0.0003659786268481921
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,146,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,146,0,P90 envelope,0.1232876712328767
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 06:00:00,6,22,146,0,Ensemble probability-weighted,0.0012170270576248162
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,146,1,Deterministic mean-track,0.00684931506849315
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,146,1,P90 envelope,0.06164383561643835
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 12:00:00,6,40,146,1,Ensemble probability-weighted,0.007208904109589042
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,152,1,Deterministic mean-track,0.013157894736842105
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,152,1,P90 envelope,0.07894736842105263
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SENYAR,2025-11-27 18:00:00,6,23,152,1,Ensemble probability-weighted,0.006753059397074918
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,64,1,Deterministic mean-track,0.015625
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,64,1,P90 envelope,0.109375
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 12:00:00,6,50,64,1,Ensemble probability-weighted,0.0129875
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,71,0,Deterministic mean-track,0.014084507042253521
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,71,0,P90 envelope,0.1267605633802817
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-25 18:00:00,6,49,71,0,Ensemble probability-weighted,0.0005748778384593274
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,71,1,Deterministic mean-track,0.014084507042253521
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,71,1,P90 envelope,0.11267605633802817
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 00:00:00,6,51,71,1,Ensemble probability-weighted,0.013380552441910208
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,71,1,Deterministic mean-track,0.014084507042253521
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,71,1,P90 envelope,0.09859154929577464
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 06:00:00,6,49,71,1,Ensemble probability-weighted,0.010905080629549892
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,77,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,77,0,P90 envelope,0.09090909090909091
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 12:00:00,6,51,77,0,Ensemble probability-weighted,0.0007539557712568093
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,77,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,77,0,P90 envelope,0.1038961038961039
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-26 18:00:00,6,51,77,0,Ensemble probability-weighted,0.00033453666671659754
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,83,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,83,0,P90 envelope,0.08433734939759036
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 00:00:00,6,51,83,0,Ensemble probability-weighted,0.0006438672799618312
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 06:00:00,6,51,83,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 06:00:00,6,51,83,0,P90 envelope,0.0963855421686747
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 06:00:00,6,51,83,0,Ensemble probability-weighted,0.0006531315573713539
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 12:00:00,6,51,89,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 12:00:00,6,51,89,0,P90 envelope,0.06741573033707865
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 12:00:00,6,51,89,0,Ensemble probability-weighted,0.00014687522949254607
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 18:00:00,6,51,96,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 18:00:00,6,51,96,0,P90 envelope,0.08333333333333333
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-27 18:00:00,6,51,96,0,Ensemble probability-weighted,0.00022026784570037164
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 00:00:00,6,46,96,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 00:00:00,6,46,96,0,P90 envelope,0.041666666666666664
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 00:00:00,6,46,96,0,Ensemble probability-weighted,0.00010337901701323251
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 06:00:00,6,46,101,1,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 06:00:00,6,46,101,1,P90 envelope,0.0594059405940594
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 06:00:00,6,46,101,1,Ensemble probability-weighted,0.004234591701136088
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 12:00:00,6,40,107,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 12:00:00,6,40,107,0,P90 envelope,0.037383177570093455
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 12:00:00,6,40,107,0,Ensemble probability-weighted,0.00015186915887850468
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 18:00:00,6,11,115,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 18:00:00,6,11,115,0,P90 envelope,0.1391304347826087
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-28 18:00:00,6,11,115,0,Ensemble probability-weighted,0.00014372978799856272
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-29 06:00:00,6,1,115,0,Deterministic mean-track,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-29 06:00:00,6,1,115,0,P90 envelope,0.008695652173913044
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,SONIA,2025-10-29 06:00:00,6,1,115,0,Ensemble probability-weighted,0.0
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 12:00:00,12,50,112,1,Deterministic mean-track,0.017857142857142856
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 12:00:00,12,50,112,1,P90 envelope,0.16071428571428573
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 12:00:00,12,50,112,1,Ensemble probability-weighted,0.009178571428571428
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 18:00:00,12,51,112,1,Deterministic mean-track,0.008928571428571428
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 18:00:00,12,51,112,1,P90 envelope,0.16071428571428573
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-27 18:00:00,12,51,112,1,Ensemble probability-weighted,0.007733975943318505
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-28 00:00:00,12,51,120,0,Deterministic mean-track,0.008333333333333333
PROXY_ASSUMPTION_NOT_PUBLICATION_GRADE,DITWAH,2025-11-28 00:00:00,12,51,120,0,P90 envelope,0.15
